document,label
"텔레스트는 이번 새틀란 인수를 통해 케이블 사업자와 방송사, IPTV 서비스 제공업체를 위한 동영상 서비스 파트너로서 시장 입지를 더욱 확대할 계획이다.",0
"동사는 이번 인수로 북미, 중남미 지역까지 사업을 확대할 예정이라고 밝혔다.",0
`` BasWare의 제품 판매는 금융 기간 동안 24% 성장했습니다.,0
"`` 매그너스 로젠 라미렌트 최고경영자(CEO)는 ""2008년 3분기 이후 2010년 2분기는 순매출이 증가한 첫 분기""라고 말했다.",0
"`` 헤이키 알로넨 피스카스 CEO는 ""이번 거래로 디자인과 브랜드 상품에서 우리의 입지가 강화됐다""며 ""두 그룹의 중복 영업이 상대적으로 적다는 점을 지적했다""고 말했다.",0
핀란드 컴포넌트는 고객과 동반 성장을 목표로 2011-2015년 기간 동안 새로운 장기 전략을 발표했다.,2
Affecto는 2010년 전체 순매출액이 1억300만 유로에 달했던 2009년 수준에서 증가할 것으로 예상하고 있다.,0
영업 현금 흐름은 2007년 15.6 mn에서 52.7 mn으로 증가했다.,0
수수료 수입은 2004년 12.8 mn에서 16.1 mn으로 25.7% 증가했다.,0
주당순이익은 0.03유로에서 0.11유로까지 상승했다.,0
EPS는 0.02유로에서 0.04유로로 증가했다.,0
핀란드 투자단체인 파노스타야 오이(Panostaja Oyj)는 순이익이 2004-05 회계연도의 2.8mln 유로 3.7mln에서 2006년 10월 31일까지 8.6mln 유로로 증가했다고 밝혔다.,0
핀란드 실리콘 웨이퍼 기술 기업 Okmetic Oyj OMX 헬싱키 : OkM1V는 2008년 1월부터 9월까지 영업이익이 2007년 같은 기간의 6.1m에서 7.4m로 증가했다고 목요일에 발표했다.,0
피스카 브랜드는 순매출이 EUR 138.4MN에서 145.8MN으로 증가했다고 보고했습니다.,0
모바일 디지털 라이프스타일 애플리케이션(앱)이자 지오모빌리티 소셜네트워크 플랫폼인 GeoSentric Oyj's GeoSolutions 사업부 GyPSI가 난징마이넷과 협약을 맺고 중국 모바일 고객이 GyPSI 모바일 소셜네트워크 플랫폼을 이용할 수 있도록 했다.,0
헬싱키 AFX - 아우토쿰푸 테크놀로지가 몽골 에르데네 광산공사와 에르데네 광산 부지에 건설되는 첫 번째 하이드로코퍼 공장의 엔지니어링을 위한 3.5mln 유로 협약을 체결했다고 밝혔다.,0
다만 2009년 들어 유료 입식 주문 비중이 커졌다.,0
핀란드 수요 외에 안감석 제품 수출도 증가했다.,0
2008년 7월부터 9월까지 YIT의 순매출액은 2007년 같은 기간의 906.8 mn에 비해 970.8 mn으로 증가하였다.,0
"보고기간 중 순매출은 2008-09년 상반기에 실현된 사업인수 영향으로 전년 동기 대비 8% 증가한 64.3m를 기록했으며, 그 효과는 검토기간 중 10.9m였다.",0
"보고 기간 동안, 그 회사의 영업이익은 43.2% 증가하여 600만 유로에 달했다.",0
지난해 순매출액이 6220만 유로에서 6830만 유로로 증가했다.,0
2004년 610만 리터에서 지난해 약 700만 유로 2mln으로 매출액을 올렸다.,0
ADP 뉴스 - 2008년 11월 18일 - 핀란드 AC 드라이브 제조업체인 Vacon Oyj OMX: VAC1V는 동유럽과 남동부 지역의 성장하는 시장에 서비스를 제공하기 위해 루마니아와 우크라이나에 새로운 대표 사무소를 설립했다고 오늘 발표했습니다.,0
순매출액은 전년 동기 대비 1% 증가한 2900만 유로로 직전 재무기간에 실현된 사업인수의 영향을 받아 510만 유로가 검토기간에 발생했다.,0
그럼에도 불구하고 시장 점유율은 전년도의 48.51%에서 49.14%로 상승했다.,0
세계 최대의 휴대전화 제조업체인 노키아와 중국 최대의 휴대전화 유통업체인 중국 포스텔은 오랜 기간 동안 파트너십을 맺고 있으며 시간이 지남에 따라 더욱 강력해지고 있다.,0
10월부터 12월까지의 판매량은 302 mln 유로로 전년 동기 대비 25.3 pct 증가했다.,0
올비는 A사를 통해 라구티스의 지분 94%를 소유하고 있다. 르꼬크(Le Coq)는 올해 초 발간한 연례 보고서에서 지난해 리투아니아 맥주 판매량이 1504만 유로로 2004년 1249만 유로보다 20.4% 증가했다고 밝혔다.,0
올비는 2010년 1분기에는 매출과 시장 점유율이 증가할 것으로 예상하고 있다.,0
"올비의 목표는 청량음료, 생수, 사이다, 롱드링크, 에너지 드링크 등의 시장 점유율을 강화하는 것이다.",2
영업이익은 2005년 해당 기간의 4.9 mn에서 14.0 mn으로 증가하였습니다.,0
영업이익은 2004년 7억 6300만 유로에서 8억 2500만 유로로 증가했다.,0
영업이익은 총 83.0 유로로 전년 동기 23.5 mn보다 증가하였다.,0
해당 기간의 이익은 2.9 mn에서 10.5 mn으로 증가했습니다.,0
주당 순이익은 1.03유로로 0.87유로에 비해 증가하였다.,0
자본 고용 수익률은 4.8% 포인트 상승한 19.6%를 기록했다.,0
핀란드 기업은 7월부터 9월까지 수익이 21% 증가한 23억유로를 기록했다고 3일(현지시간) 밝혔다.,0
수익은 7억3500만 유로에서 9억6400만 유로로 1% 증가했다.,0
"루키의 2010년 말 주문서는 전년 동기 대비 30%, 분기 대비 10% 증가했다.",0
핀란드의 매출은 3.9% 증가했고 국제 성장률은 0.7%였다.,0
보안 및 시스템 패키징 판매가 소폭 증가했다.,0
스토라엔소의 3분기 세전 이익은 2배인 1억9700만유로를 기록했다.,0
"가장 강력한 성장은 러시아, 체코, 슬로바키아의 새로운 시장에서 볼 수 있었다.",0
본 업체는 현재 제련소 운영을 강화하고 연간 구리 생산 능력을 23만 톤으로 늘리고 있습니다.,0
그 회사의 시장 점유율은 계속 더 증가하고 있다.,0
수익 승객 킬로미터 RPK로 측정한 이 회사의 예정 교통량은 2% 이상 증가했고 2009년 2월보다 3% 가까이 더 많은 승객이 예약 항공편에 탑승했다.,0
"이 회사는 새로운 시장 분야에 대한 투자가 스웨덴, 폴란드, 러시아, 리투아니아에서의 판매 증가를 가져왔다고 말했다.",0
"아스포의 CEO 구스타프 니베리는 ""오토탱크의 처분이 아스포의 자본 구조를 강화시킬 것""이라고 말했다.",0
1분기 주당 순이익은 0.25유로로 전년 동분기 0.20유로에 비해 상승했다.,0
스폰다 부동산 포트폴리오의 경제적 점유율은 2006년 88.8%에서 91.2%로 상승했다.,0
핀란드 통신사업자용 BSS-OSS와 VAS 공급사인 테크노트리는 중남미에서 융합 충전과 차세대 메시징 솔루션으로 총 7.3만 달러 상당의 확장 주문을 받았다고 회사측은 구체적으로 어떤 사업자가 주문을 했는지 밝히지 않았다.,0
이 그룹의 12개월 영업이익은 3억3780만 유로로 31% 증가했다.,0
2009년 말부터 시작된 탈렌툼 고객들의 활동 성장은 보고 기간 동안 지속되었다고 회사 측은 밝혔다.,0
그룹 내 생명보험 사업의 세전 수익이 2700만 유로에서 3600만 유로로 증가했다.,0
그룹 생명보험 사업의 세전 이익이 2700만 유로에서 3600만 유로로 늘었다.,0
"2010년 제지업체의 총 납품량은 2009년 1,132,000톤에서 1,155,000톤으로 증가했다.",0
회사의 임업 보유 가치는 3.6억 크로네 증가했다.,0
매출액은 1700만 유로에서 2100만 유로로 증가했다.,0
제록스와 스토라 엔소는 iGen3를 단기 주문형 패키징 시장에 맞추기 위해 협력했다.,0
YIT 건설과 리힘+에키 마을은 트래블 센터 사무실 시설을 점유하는 임대 계약을 체결했다.,0
"2009년 8월 10일, 스칸디나비스카 엔킬다 뱅크엔 AB 헬싱키 지점은 2009년 7월 1일 체결된 계약 조건을 충족함에 따라 알마 미디어 주식 11,958,000주를 일카-이티마 오이 및 칼레바 쿠스타누스 오이에게 양도했다.",2
이전에 발표된 바와 같이 GeoSentric Oyj는 2010년 6월 30일에 주요 투자자와 금융 계약을 체결하여 총액 6백만 달러까지 자금을 조달받을 수 있게 되었습니다.,2
"동시에, 바이오히트에 따르면, 자동화된 액체 처리 장치 시장은 이미 피펫의 시장보다 더 크다고 한다.",2
"레이조 마이하니에미 이포레 최고경영자(CEO)는 이 기술을 기반으로 전력공급장치를 개발, 이미 중국 ZTE Corp SHE : 000063에 납품했다고 밝혔다.",2
핀란드 탈비바라 광산회사 TLV1V는 27일(현지시간) 보파 메릴린치와 JP모건 NYSE JPM을 최대 332만 유로 가치의 전환 지폐 발행 공동 예약자로 선정했다고 밝혔다.,2
자하리예프는 납 생산량이 2009년까지 6만톤으로 늘어나게 될 것이라고 말했다.,0
스칸딕피드는 또 토스노의 제품 포트폴리오를 더욱 다양화한다.,2
"이와는 별도로 지난 주 YIT코퍼레이션과 오스트리아 EAG사는 독일, 오스트리아, 폴란드, 체코, 헝가리, 루마니아에서 E사의 빌딩 시스템 서비스 사업을 55유로(약 1만5000원)에 매각하기로 합의했다.",0
이번 JM과의 협약은 텔리아소네라가 최근 몇 달간 스웨덴 내 주거건설 및 부동산 관리업체와 체결한 일련의 계약 중 하나다.,2
그 회사는 2006년에 생산 능력을 높일 계획이다.,0
"계약의 예상 가격은 EUR12.4m입니다. 핀란드 헬싱키에 본사를 둔 바이살라는 기상학, 환경과학, 교통, 산업용 전자 측정 시스템을 개발하고 제조한다.",2
"테크노폴리스 풀코보(Technopolis Pulkovo)로 알려진 이 새로운 시설은 지식 집약적인 기업의 성장을 지원하기 위해 상업적으로 자금을 지원하는 완전히 새로운 개념의 과학 기술 단지를 만들고, 운영하고, 성장시킬 것이다.",2
"이에 따라 북중미, 남미로 오퍼링을 확대할 예정이다.",0
"Tradeka의 Perttu Puro는 ""회원들과 파트너들에게 IT의 사용은 결과 서비스의 효율성 증대로 나타날 것""이라고 말합니다.",0
Vacon은 투자 펀드인 Power Fund I. EUR 1.0 = USD 1.397을 통해 회사의 5%를 추가로 지배하고 있습니다.,2
"` 이 주문은 2/4분기에 바르칠라의 주문 장부에 포함되어 있습니다,'라고 회사는 덧붙였다.",2
데이터 처리 장치는 데이터를 수집하여 RVR 값을 계산하고 다양한 인터페이스를 통해 사용자에게 데이터를 제공합니다.,2
tinyurl 링크는 사용자들이 구글 (NASDAQ : GOOG) 캐시 광고주가 됨으로써 수천 달러를 벌 수 있다고 약속하는 사기 사이트로 사용자를 데려간다.,1
3월 28일 버지니아주 알렉산드리아 - 핀란드 오울루와 핀란드 II의 사미 비타사리에 사는 페르티 살미와 한나 부올테나호가 단말기의 장식 디자인을 개발했다고 미국 특허청이 발표했다.,2
"10월 3일 버지니아 주 알렉산드리아 - 마크카 A. 핀란드 헬싱키의 옥사넨과 하랄드 카하, 핀란드 캉가살라의 유하 살로카넬, 핀란드 비알라의 아르토 페일린은 통신 보안 제공 시스템을 개발했다.",2
앞서 보도된 대로 노키안 타이어는 러시아 레닌그라드 지역 브세볼로시스크 마을에 연간 400만대의 타이어 생산능력을 갖춘 공장을 짓고 있다.,2
핀란드 대체자산운용사인 캡만은 헬싱키에 초점을 맞춘 차량인 부동산 펀드 I을 인수했다. 이 펀드는 1973년에 지어진 7층짜리 사무실을 사들였고 1990년대 말에 새로 단장했다.,2
이날 FTSE 100 지수가 36.7%(0.6%) 오른 것과 비교하면 -0.2%의 상대적 가격 변동이다.,1
이날 FTSE 100 지수가 94.9%포인트(1.6%) 오른 것과 비교하면 -0.4%의 상대적 가격 변동이다.,1
"배송은 2010년 후반에 시작될 예정이며, 2011-2012년 사이에 그 양이 증가할 것입니다.",2
핀란드의 노키안 타이어와 카자흐스탄의 오르다바시사는 아스타나에 자동차 타이어를 생산하기 위한 공장을 짓기로 합의했다고 딘무카멧 이드리소프 회장이 기자회견에서 밝혔다.,0
핀란드의 비즈니스 소프트웨어 그룹인 AffectoGenimap Oyj는 스웨덴 기업 Intellibis Ab의 모든 지분을 부채 없이 12mln 유로(약 15.8mln)에 인수하는 계약을 체결했다고 밝혔다.,0
"뿐만 아니라, 붕어는 순눈타이 브랜드와 칼샴 메제리 브랜드에 대한 라이선스 계약도 체결할 예정입니다.",0
독일 코메르츠방크 AG의 함부르크 지부와 미국 JP 모건(NYSE: JPM)이 주선자로 참여했으며 네덜란드 ING(AMS: INGA)가 공동주선자로 참여했다.,2
러시아에서는 라이시오 식품부의 홈마켓이 블라디보스토크까지 이어진다.,2
"2010년 9월, 핀란드 그룹은 덴마크 회사인 로즈 가금류 A-S를 현금과 주식으로 합쳐서 23.9m 유로에 인수하기로 합의했다.",0
주식수 증가는 2006년 스톡옵션제도에 따라 회사 경영에 부여된 주식선택권에 따른 것이다.,2
전 세계에 약 30개의 사무소가 있으며 순 매출의 90개 이상이 핀란드 외 지역에서 발생한다.,2
KAUKO-TELKO LTD 보도 자료 19.06.27 14.00 1 ( 1) Telko Group(Kauko-Telko)은 BP의 스웨덴 소매 회사인 Molub-Aloy AB의 총 소유권을 인수하여 BP 산업 윤활유 및 서비스(BP ILS)와 전략적 파트너십을 확장하고 있습니다.,0
밀라노 (AFX) &shy; 이탈리아 해운그룹 그리말디가 핀란드 핀라인스사의 지분을 6월 30.5에서 35.4로 늘렸다고 ANSA 통신이 보도했다.,2
노키아 메시징 1.1은 모든 POP 또는 IMAP 이메일 서비스를 지원하는 최대 10개의 이메일 계정을 휴대폰으로 수신할 수 있도록 한다.,2
"생산능력은 170,000톤에서 215,000톤으로 점차 증가할 것이다.",0
라미렌트의 덴마크 자회사인 라미렌트 A-S는 오늘 서유틀란트에 위치한 기계 렌털 회사인 Jydsk Materiel Udlejning의 사업 자산을 인수하는 계약을 체결했다.,0
Sampo plc Danske Bank A-S 헬싱키 지점을 대신하여 헬싱키 증권거래소에서 11.01.28 주식 재구매,2
타코마는 핀란드 남부 파카노에 공장을 운영하는 모벤타스 파카노오이의 지분자본 전량을 인수하는 방식으로 이번 거래를 진행할 예정이다.,2
"이 계약을 통해 더 스위치는 컨버터 용량을 두 배로 늘릴 수 있게 되었으며, 중국 내 추가 생산지를 열게 되었습니다.",0
이 기업들의 목표는 2008년 10월 초에 협상을 마무리하고 계약을 체결하는 것이다.,2
양사는 2010년 9월 17일 매각 의향서에 서명하고 2011년 1월 1일 실제 계약을 체결할 예정이다.,2
그 회사는 아폴로 포트폴리오를 더욱 확장하기로 약속했다.,0
어제 체결된 이 계약은 5년간 지속되며 2년 연장 옵션을 포함하고 있다.,2
"계약에는 설치, 교육, 시동 서비스가 포함된다.",2
계약금액이 약 1100만 유로에 달한다고 회사 측은 덧붙였다.,2
핀란드 동부 소트카모 니켈광산에서 생산되는 탈비바라가 소유한 우라늄을 인수하는 계약이 체결됐다.,0
